------------ Data File Created By ActiGraph GT3X+ ActiLife v6.11.2 Firmware v1.5.0 date format M/d/yyyy at 100 Hz  Filter Normal -----------,,,,,
Serial Number: MOS2C10156277,,,,,
Start Time 12:33:00,,,,,
Start Date 7/9/2015,,,,,
Epoch Period (hh:mm:ss) 00:00:00,,,,,
Download Time 12:47:58,,,,,
Download Date 7/9/2015,,,,,
Current Memory Address: 0,,,,,
Current Battery Voltage: 4.19     Mode = 12,,,,,
--------------------------------------------------,,,,,
Timestamp,Axis1,Axis2,Axis3,,
1725.9,1,-0.125,0.125,,
1726,0.973,-0.109,0.117,,
1726.1,0.961,-0.137,0.07,,
1726.2,0.949,-0.148,0.047,,
1726.3,0.941,-0.145,0.008,,
1726.4,0.926,-0.133,0.023,,
1726.5,0.902,-0.141,-0.008,,
1726.6,0.91,-0.152,-0.027,,
1726.7,0.926,-0.156,-0.012,,
1726.8,0.941,-0.156,0,,
1726.9,0.957,-0.172,0.02,,
1727,0.98,-0.188,0.004,,
1727.1,1.016,-0.184,0.031,,
1727.2,1.051,-0.172,0.082,,
1727.3,1.043,-0.152,0.078,,
1727.4,1.031,-0.164,0.059,,
1727.5,0.996,-0.168,0.02,,
1727.6,0.969,-0.102,0.047,,
1727.7,0.949,-0.07,0.078,,
1727.8,0.918,-0.063,0.043,,
1727.9,0.906,-0.035,0.043,,
1728,0.891,0.004,0.074,,
1728.1,0.883,0.031,0.09,,
1728.2,0.895,0.043,0.113,,
1728.3,0.891,0.059,0.125,,
1728.4,0.898,0.063,0.121,,
1728.5,0.898,0.082,0.121,,
1728.6,0.887,0.148,0.086,,
1728.7,0.949,0.242,0.023,,
1728.8,1.109,0.297,0.066,,
1728.9,1.258,0.316,0.125,,
1729,1.324,0.348,0.191,,
1729.1,1.273,0.383,0.133,,
1729.2,1.176,0.402,0.102,,
1729.3,1.074,0.379,0.043,,
1729.4,0.977,0.336,0.008,,
1729.5,0.859,0.297,-0.043,,
1729.6,0.762,0.273,-0.031,,
1729.7,0.703,0.238,-0.105,,
1729.8,0.691,0.219,-0.055,,
1729.9,0.727,0.184,-0.031,,
1730,0.758,0.18,0.02,,
1730.1,0.813,0.184,0.066,,
1730.2,0.891,0.203,0.137,,
1730.3,0.992,0.203,0.199,,
1730.4,1.074,0.18,0.223,,
1730.5,1.129,0.152,0.207,,
1730.6,1.172,0.148,0.223,,
1730.7,1.184,0.148,0.246,,
1730.8,1.168,0.125,0.238,,
1730.9,1.102,0.109,0.195,,
1731,1.023,0.09,0.148,,
1731.1,0.957,0.082,0.129,,
1731.2,0.898,0.074,0.125,,
1731.3,0.871,0.074,0.137,,
