,Timestamp,Axis1,Axis2,Axis3,SUM,FILTER
242,0 days 00:00:02.420000000,0.988,0.07,-0.07,0.99047665293,0.984183040242
243,0 days 00:00:02.430000000,0.988,0.063,-0.074,0.990767379358,0.984841474154
244,0 days 00:00:02.440000000,0.988,0.063,-0.078,0.991074164732,0.985464743211
245,0 days 00:00:02.450000000,0.988,0.063,-0.086,0.991735851928,0.986091854083
246,0 days 00:00:02.460000000,0.996,0.055,-0.094,1.0004259093,0.987525259605
247,0 days 00:00:02.470000000,1.0,0.043,-0.102,1.00518853953,0.989291587597
248,0 days 00:00:02.480000000,1.004,0.043,-0.105,1.00947560644,0.991309989482
249,0 days 00:00:02.490000000,1.008,0.039,-0.102,1.01314757069,0.993493747603
250,0 days 00:00:02.500000000,1.012,0.039,-0.109,1.01785313282,0.995929686125
251,0 days 00:00:02.510000000,1.008,0.043,-0.109,1.01387622519,0.997724340031
252,0 days 00:00:02.520000000,0.996,0.047,-0.113,1.0023896448,0.998190870508
253,0 days 00:00:02.530000000,0.988,0.051,-0.117,0.99490351291,0.997862134748
254,0 days 00:00:02.540000000,0.98,0.059,-0.113,0.986493284316,0.996725249705
255,0 days 00:00:02.550000000,0.973,0.063,-0.117,0.98000918363,0.995053643097
256,0 days 00:00:02.560000000,0.973,0.066,-0.113,0.979539687813,0.993502247569
257,0 days 00:00:02.570000000,0.98,0.066,-0.109,0.986043102506,0.992756333063
258,0 days 00:00:02.580000000,0.98,0.074,-0.102,0.985293864794,0.992010086236
259,0 days 00:00:02.590000000,0.984,0.086,-0.09,0.988107281625,0.991619805775
260,0 days 00:00:02.600000000,0.992,0.082,-0.082,0.99538334324,0.991996159521
261,0 days 00:00:02.610000000,0.996,0.082,-0.078,0.999049548321,0.992701498401
