Timestamp,Axis1,Axis2,Axis3,,
2523.1,-0.977,0.012,-0.168,,
2523.2,-0.965,0.004,-0.164,,
2523.3,-0.957,0.008,-0.164,,
2523.4,-0.949,0.008,-0.16,,
2523.5,-0.941,0.004,-0.16,,
2523.6,-0.934,0.012,-0.164,,
2523.7,-0.938,0.02,-0.16,,
2523.8,-0.941,0.023,-0.164,,
2523.9,-0.953,0.039,-0.152,,
2524,-0.969,0.051,-0.152,,
2524.1,-0.98,0.055,-0.156,,
2524.2,-0.988,0.059,-0.16,,
2524.3,-0.992,0.066,-0.16,,
2524.4,-0.996,0.063,-0.16,,
2524.5,-1,0.07,-0.164,,
2524.6,-1,0.07,-0.164,,
2524.7,-1,0.074,-0.176,,
2524.8,-1,0.078,-0.176,,
2524.9,-0.992,0.082,-0.172,,
2525,-0.984,0.086,-0.176,,
2525.1,-0.98,0.086,-0.172,,
2525.2,-0.988,0.082,-0.164,,
2525.3,-0.988,0.078,-0.164,,
2525.4,-0.992,0.07,-0.164,,
2525.5,-0.996,0.066,-0.164,,
2525.6,-0.996,0.055,-0.16,,
2525.7,-1.008,0.043,-0.16,,
2525.8,-1.008,0.035,-0.152,,
2525.9,-1.004,0.031,-0.152,,
2526,-1.004,0.035,-0.156,,
2526.1,-1.004,0.031,-0.16,,
2526.2,-1.004,0.031,-0.16,,
2526.3,-1,0.027,-0.168,,
2526.4,-1,0.027,-0.172,,
2526.5,-0.988,0.027,-0.172,,
2526.6,-0.98,0.023,-0.176,,
2526.7,-0.977,0.031,-0.184,,
2526.8,-0.977,0.035,-0.188,,
2526.9,-0.98,0.047,-0.191,,
2527,-0.992,0.063,-0.188,,
2527.1,-1.008,0.074,-0.168,,
2527.2,-1.02,0.078,-0.164,,
2527.3,-1.031,0.074,-0.152,,
2527.4,-1.047,0.074,-0.137,,
2527.5,-1.055,0.07,-0.129,,
2527.6,-1.059,0.066,-0.121,,
2527.7,-1.055,0.063,-0.121,,
2527.8,-1.047,0.063,-0.125,,
2527.9,-1.035,0.063,-0.133,,
2528,-1.02,0.066,-0.148,,
2528.1,-1.008,0.07,-0.156,,
2528.2,-1.004,0.074,-0.168,,
2528.3,-1,0.086,-0.184,,
2528.4,-1,0.09,-0.191,,
2528.5,-0.992,0.09,-0.195,,
2528.6,-0.98,0.086,-0.199,,
2528.7,-0.98,0.078,-0.199,,
2528.8,-0.977,0.066,-0.203,,
2528.9,-0.973,0.063,-0.215,,
2529,-0.973,0.051,-0.223,,
2529.1,-0.973,0.043,-0.23,,
2529.2,-0.977,0.043,-0.234,,
2529.3,-0.969,0.043,-0.23,,
2529.4,-0.961,0.051,-0.23,,
2529.5,-0.953,0.059,-0.227,,
2529.6,-0.941,0.07,-0.227,,
2529.7,-0.934,0.086,-0.23,,
2529.8,-0.93,0.105,-0.238,,
2529.9,-0.93,0.121,-0.234,,
2530,-0.938,0.137,-0.23,,
2530.1,-0.938,0.152,-0.227,,
2530.2,-0.938,0.156,-0.227,,
2530.3,-0.938,0.16,-0.23,,
2530.4,-0.938,0.16,-0.23,,
2530.5,-0.938,0.156,-0.23,,
2530.6,-0.941,0.145,-0.242,,
2530.7,-0.949,0.133,-0.258,,
2530.8,-0.957,0.125,-0.277,,
2530.9,-0.961,0.121,-0.289,,
2531,-0.957,0.121,-0.297,,
2531.1,-0.957,0.117,-0.309,,
2531.2,-0.957,0.113,-0.32,,
2531.3,-0.965,0.117,-0.332,,
2531.4,-0.984,0.113,-0.336,,
2531.5,-0.996,0.102,-0.332,,
2531.6,-1.02,0.094,-0.32,,
2531.7,-1.035,0.09,-0.324,,
2531.8,-1.035,0.082,-0.328,,
2531.9,-1.035,0.082,-0.32,,
2532,-1.031,0.086,-0.324,,
2532.1,-1.027,0.086,-0.324,,
2532.2,-1.012,0.094,-0.328,,
2532.3,-1,0.09,-0.332,,
2532.4,-0.984,0.09,-0.328,,
2532.5,-0.973,0.086,-0.328,,
2532.6,-0.961,0.074,-0.328,,
2532.7,-0.949,0.066,-0.332,,
2532.8,-0.934,0.051,-0.336,,
2532.9,-0.918,0.035,-0.34,,
2533,-0.91,0.02,-0.34,,
2533.1,-0.895,0.008,-0.348,,
2533.2,-0.883,0,-0.355,,
2533.3,-0.879,-0.004,-0.359,,
2533.4,-0.879,0,-0.359,,
2533.5,-0.887,0.012,-0.359,,
2533.6,-0.898,0.023,-0.359,,
2533.7,-0.898,0.031,-0.359,,
2533.8,-0.906,0.039,-0.352,,
2533.9,-0.922,0.047,-0.355,,
2534,-0.934,0.039,-0.348,,
2534.1,-0.938,0.031,-0.352,,
2534.2,-0.93,0.02,-0.355,,
2534.3,-0.918,0.004,-0.367,,
2534.4,-0.914,-0.008,-0.379,,
2534.5,-0.914,-0.008,-0.383,,
2534.6,-0.918,-0.016,-0.383,,
2534.7,-0.922,-0.012,-0.383,,
2534.8,-0.934,-0.012,-0.387,,
2534.9,-0.941,-0.008,-0.383,,
2535,-0.941,-0.008,-0.383,,
2535.1,-0.938,-0.004,-0.383,,
2535.2,-0.93,-0.008,-0.383,,
2535.3,-0.922,-0.004,-0.391,,
2535.4,-0.914,-0.008,-0.395,,
2535.5,-0.906,-0.016,-0.402,,
2535.6,-0.883,-0.023,-0.41,,
2535.7,-0.887,-0.031,-0.414,,
2535.8,-0.895,-0.035,-0.414,,
2535.9,-0.898,-0.039,-0.41,,
2536,-0.906,-0.047,-0.41,,
2536.1,-0.898,-0.051,-0.398,,
2536.2,-0.895,-0.055,-0.395,,
2536.3,-0.887,-0.059,-0.395,,
2536.4,-0.883,-0.051,-0.395,,
2536.5,-0.875,-0.051,-0.387,,
2536.6,-0.867,-0.051,-0.391,,
2536.7,-0.879,-0.047,-0.391,,
2536.8,-0.91,-0.047,-0.391,,
2536.9,-0.926,-0.047,-0.395,,
2537,-0.938,-0.059,-0.391,,
2537.1,-0.938,-0.066,-0.387,,
2537.2,-0.938,-0.082,-0.379,,
2537.3,-0.93,-0.098,-0.367,,
2537.4,-0.918,-0.113,-0.359,,
2537.5,-0.914,-0.113,-0.355,,
2537.6,-0.91,-0.109,-0.359,,
2537.7,-0.922,-0.105,-0.359,,
2537.8,-0.93,-0.094,-0.359,,
2537.9,-0.934,-0.09,-0.359,,
2538,-0.922,-0.086,-0.359,,
2538.1,-0.91,-0.078,-0.352,,
2538.2,-0.898,-0.07,-0.355,,
2538.3,-0.887,-0.07,-0.359,,
2538.4,-0.887,-0.07,-0.371,,
2538.5,-0.895,-0.078,-0.383,,
2538.6,-0.906,-0.086,-0.395,,
2538.7,-0.922,-0.094,-0.402,,
2538.8,-0.934,-0.09,-0.402,,
2538.9,-0.953,-0.078,-0.395,,
2539,-0.984,-0.063,-0.387,,
2539.1,-1.012,-0.043,-0.371,,
2539.2,-1.023,-0.027,-0.363,,
2539.3,-1.023,-0.008,-0.371,,
2539.4,-0.992,0.004,-0.383,,
2539.5,-0.973,0.012,-0.383,,
2539.6,-0.977,0.012,-0.383,,
2539.7,-1,0.008,-0.363,,
2539.8,-1.035,0.012,-0.348,,
2539.9,-1.063,0.016,-0.336,,
2540,-1.078,0.02,-0.332,,
2540.1,-1.074,0.023,-0.328,,
2540.2,-1.059,0.02,-0.309,,
2540.3,-1.039,0.016,-0.293,,
2540.4,-1.016,0.008,-0.289,,
2540.5,-0.992,0.004,-0.293,,
2540.6,-0.965,0.008,-0.297,,
2540.7,-0.945,0,-0.316,,
2540.8,-0.926,-0.008,-0.332,,
2540.9,-0.914,-0.016,-0.34,,
2541,-0.906,-0.023,-0.336,,
2541.1,-0.898,-0.031,-0.32,,
2541.2,-0.887,-0.035,-0.301,,
2541.3,-0.879,-0.039,-0.297,,
2541.4,-0.871,-0.051,-0.289,,
2541.5,-0.875,-0.055,-0.27,,
2541.6,-0.879,-0.059,-0.258,,
2541.7,-0.898,-0.055,-0.238,,
2541.8,-0.93,-0.047,-0.234,,
2541.9,-0.938,-0.035,-0.246,,
2542,-0.949,-0.023,-0.258,,
2542.1,-0.961,0.004,-0.266,,
2542.2,-0.969,0.035,-0.262,,
2542.3,-0.973,0.059,-0.262,,
2542.4,-0.984,0.078,-0.266,,
2542.5,-0.992,0.086,-0.254,,
2542.6,-0.996,0.086,-0.242,,
2542.7,-0.996,0.086,-0.23,,
2542.8,-0.996,0.078,-0.227,,
2542.9,-0.996,0.078,-0.227,,
2543,-0.992,0.078,-0.234,,
2543.1,-0.984,0.09,-0.246,,
2543.2,-0.977,0.098,-0.25,,
2543.3,-0.98,0.102,-0.246,,
2543.4,-0.973,0.102,-0.246,,
2543.5,-0.969,0.109,-0.238,,
2543.6,-0.98,0.113,-0.234,,
2543.7,-0.996,0.105,-0.215,,
2543.8,-1.012,0.098,-0.203,,
2543.9,-1.02,0.098,-0.191,,
2544,-1.012,0.109,-0.195,,
2544.1,-0.996,0.109,-0.207,,
2544.2,-0.988,0.105,-0.219,,
2544.3,-0.988,0.102,-0.215,,
2544.4,-0.988,0.102,-0.211,,
2544.5,-0.996,0.094,-0.191,,
2544.6,-1.004,0.086,-0.176,,
2544.7,-1.004,0.078,-0.172,,
2544.8,-1,0.07,-0.164,,
2544.9,-1,0.063,-0.152,,
2545,-1,0.051,-0.16,,
2545.1,-0.992,0.043,-0.18,,
2545.2,-0.988,0.047,-0.199,,
2545.3,-0.977,0.043,-0.211,,
2545.4,-0.973,0.051,-0.219,,
2545.5,-0.957,0.059,-0.219,,
2545.6,-0.941,0.063,-0.207,,
2545.7,-0.945,0.063,-0.195,,
2545.8,-0.957,0.063,-0.184,,
2545.9,-0.965,0.059,-0.168,,
2546,-0.977,0.059,-0.152,,
2546.1,-0.988,0.051,-0.145,,
2546.2,-0.988,0.051,-0.145,,
2546.3,-0.992,0.043,-0.16,,
2546.4,-0.988,0.035,-0.168,,
2546.5,-0.992,0.027,-0.184,,
2546.6,-0.988,0.023,-0.191,,
2546.7,-0.988,0.02,-0.195,,
2546.8,-0.977,0.016,-0.199,,
2546.9,-0.984,0.023,-0.203,,
2547,-0.98,0.023,-0.199,,
2547.1,-0.977,0.023,-0.199,,
2547.2,-0.98,0.027,-0.191,,
2547.3,-0.984,0.02,-0.184,,
2547.4,-0.996,0.02,-0.176,,
2547.5,-1.008,0.016,-0.168,,
2547.6,-1.012,0.016,-0.164,,
2547.7,-1.016,0.016,-0.164,,
2547.8,-1.012,0.008,-0.172,,
2547.9,-1.012,0.012,-0.176,,
2548,-1.012,0.016,-0.184,,
2548.1,-1.016,0.02,-0.191,,
2548.2,-1.012,0.023,-0.188,,
2548.3,-1.008,0.02,-0.184,,
2548.4,-1.004,0.02,-0.176,,
2548.5,-1.012,0.02,-0.176,,
2548.6,-1.02,0.023,-0.172,,
2548.7,-1.027,0.02,-0.172,,
2548.8,-1.027,0.016,-0.156,,
2548.9,-1.023,0.004,-0.148,,
2549,-1.016,0,-0.145,,
2549.1,-1.012,0.004,-0.152,,
2549.2,-1.012,0,-0.16,,
2549.3,-1.004,0.004,-0.16,,
2549.4,-0.996,0.004,-0.168,,
2549.5,-0.984,0.004,-0.168,,
2549.6,-0.977,0.012,-0.172,,
2549.7,-0.973,0.016,-0.172,,
2549.8,-0.973,0.023,-0.168,,
2549.9,-0.969,0.027,-0.164,,
2550,-0.969,0.035,-0.164,,
2550.1,-0.957,0.039,-0.164,,
2550.2,-0.953,0.047,-0.16,,
2550.3,-0.961,0.055,-0.156,,
2550.4,-0.961,0.055,-0.16,,
2550.5,-0.965,0.055,-0.16,,
2550.6,-0.961,0.055,-0.164,,
2550.7,-0.965,0.055,-0.164,,
2550.8,-0.973,0.059,-0.164,,
2550.9,-0.977,0.059,-0.164,,
2551,-0.973,0.059,-0.16,,
2551.1,-0.973,0.063,-0.156,,
2551.2,-0.969,0.066,-0.156,,
2551.3,-0.973,0.066,-0.148,,
2551.4,-0.984,0.063,-0.145,,
2551.5,-0.996,0.063,-0.137,,
2551.6,-1,0.063,-0.133,,
2551.7,-1,0.063,-0.129,,
2551.8,-1,0.063,-0.129,,
2551.9,-0.996,0.07,-0.137,,
2552,-1,0.082,-0.148,,
2552.1,-1.012,0.094,-0.156,,
2552.2,-1.027,0.102,-0.16,,
2552.3,-1.043,0.109,-0.164,,
2552.4,-1.059,0.117,-0.164,,
2552.5,-1.063,0.117,-0.16,,
2552.6,-1.059,0.109,-0.148,,
2552.7,-1.047,0.102,-0.145,,
2552.8,-1.027,0.09,-0.145,,
2552.9,-1.02,0.074,-0.148,,
2553,-1.012,0.066,-0.16,,
2553.1,-1.008,0.066,-0.16,,
2553.2,-1.004,0.078,-0.156,,
2553.3,-1,0.086,-0.156,,
2553.4,-0.992,0.094,-0.152,,
2553.5,-0.992,0.098,-0.152,,
2553.6,-0.996,0.105,-0.152,,
2553.7,-0.992,0.109,-0.16,,
2553.8,-0.996,0.113,-0.164,,
2553.9,-1,0.125,-0.164,,
2554,-1,0.129,-0.172,,
2554.1,-0.984,0.141,-0.164,,
2554.2,-0.965,0.141,-0.168,,
2554.3,-0.949,0.129,-0.172,,
2554.4,-0.938,0.113,-0.176,,
2554.5,-0.926,0.102,-0.184,,
2554.6,-0.914,0.102,-0.199,,
2554.7,-0.902,0.102,-0.215,,
2554.8,-0.906,0.109,-0.227,,
2554.9,-0.914,0.113,-0.227,,
2555,-0.914,0.117,-0.219,,
2555.1,-0.918,0.102,-0.199,,
2555.2,-0.934,0.094,-0.184,,
2555.3,-0.941,0.086,-0.18,,
2555.4,-0.953,0.078,-0.195,,
2555.5,-0.965,0.078,-0.211,,
2555.6,-0.969,0.074,-0.242,,
2555.7,-0.977,0.066,-0.258,,
2555.8,-0.973,0.078,-0.277,,
2555.9,-0.969,0.09,-0.277,,
2556,-0.969,0.105,-0.266,,
2556.1,-0.98,0.125,-0.258,,
2556.2,-0.996,0.145,-0.25,,
2556.3,-1.012,0.152,-0.238,,
2556.4,-1.012,0.164,-0.246,,
2556.5,-1.016,0.168,-0.266,,
2556.6,-1.023,0.16,-0.285,,
2556.7,-1.031,0.156,-0.301,,
2556.8,-1.035,0.152,-0.316,,
2556.9,-1.035,0.152,-0.281,,
2557,-1.027,0.148,-0.25,,
2557.1,-1.012,0.145,-0.227,,
2557.2,-0.996,0.152,-0.211,,
2557.3,-0.98,0.156,-0.219,,
2557.4,-0.965,0.156,-0.234,,
2557.5,-0.965,0.152,-0.25,,
2557.6,-0.949,0.137,-0.258,,
2557.7,-0.941,0.113,-0.27,,
2557.8,-0.918,0.082,-0.281,,
2557.9,-0.906,0.063,-0.297,,
2558,-0.895,0.051,-0.316,,
2558.1,-0.895,0.039,-0.328,,
2558.2,-0.91,0.035,-0.332,,
2558.3,-0.926,0.035,-0.332,,
2558.4,-0.941,0.047,-0.332,,
2558.5,-0.957,0.055,-0.336,,
2558.6,-0.973,0.055,-0.348,,
2558.7,-0.988,0.055,-0.355,,
2558.8,-0.996,0.051,-0.359,,
2558.9,-1.016,0.051,-0.367,,
2559,-1.035,0.051,-0.367,,
2559.1,-1.051,0.051,-0.363,,
2559.2,-1.043,0.043,-0.363,,
2559.3,-1.031,0.031,-0.363,,
2559.4,-1.016,0.027,-0.359,,
2559.5,-1.004,0.023,-0.355,,
2559.6,-0.984,0.023,-0.344,,
2559.7,-0.969,0.02,-0.34,,
2559.8,-0.961,0.012,-0.34,,
2559.9,-0.953,0,-0.352,,
2560,-0.945,-0.004,-0.359,,
2560.1,-0.941,-0.012,-0.371,,
2560.2,-0.941,-0.02,-0.371,,
2560.3,-0.949,-0.02,-0.352,,
2560.4,-0.949,-0.027,-0.324,,
2560.5,-0.906,0,-0.309,,
2560.6,-0.887,0.016,-0.277,,
2560.7,-0.91,0.035,-0.297,,
2560.8,-0.879,0.023,-0.316,,
2560.9,-0.836,-0.008,-0.34,,
2561,-0.816,-0.023,-0.34,,
2561.1,-0.836,-0.035,-0.332,,
2561.2,-0.887,-0.039,-0.344,,
2561.3,-0.938,-0.043,-0.363,,
2561.4,-0.961,-0.059,-0.363,,
2561.5,-0.988,-0.066,-0.359,,
2561.6,-1,-0.07,-0.355,,
2561.7,-0.973,-0.086,-0.367,,
2561.8,-0.926,-0.109,-0.367,,
2561.9,-0.883,-0.125,-0.375,,
2562,-0.863,-0.125,-0.395,,
2562.1,-0.859,-0.117,-0.414,,
2562.2,-0.859,-0.105,-0.418,,
2562.3,-0.867,-0.105,-0.414,,
2562.4,-0.875,-0.117,-0.402,,
2562.5,-0.875,-0.137,-0.387,,
2562.6,-0.859,-0.148,-0.371,,
2562.7,-0.852,-0.152,-0.375,,
2562.8,-0.848,-0.152,-0.383,,
2562.9,-0.852,-0.152,-0.379,,
2563,-0.863,-0.145,-0.379,,
2563.1,-0.883,-0.125,-0.371,,
2563.2,-0.898,-0.113,-0.363,,
2563.3,-0.922,-0.102,-0.359,,
2563.4,-0.926,-0.09,-0.355,,
2563.5,-0.918,-0.082,-0.355,,
2563.6,-0.902,-0.078,-0.359,,
2563.7,-0.902,-0.086,-0.363,,
2563.8,-0.91,-0.094,-0.371,,
2563.9,-0.91,-0.102,-0.363,,
2564,-0.93,-0.102,-0.355,,
2564.1,-0.945,-0.094,-0.34,,
2564.2,-0.965,-0.098,-0.324,,
2564.3,-0.961,-0.098,-0.313,,
2564.4,-0.945,-0.109,-0.32,,
2564.5,-0.93,-0.129,-0.34,,
2564.6,-0.918,-0.145,-0.359,,
2564.7,-0.902,-0.156,-0.371,,
2564.8,-0.891,-0.156,-0.379,,
2564.9,-0.891,-0.152,-0.383,,
2565,-0.891,-0.145,-0.379,,
2565.1,-0.895,-0.137,-0.371,,
2565.2,-0.902,-0.121,-0.371,,
2565.3,-0.91,-0.109,-0.379,,
2565.4,-0.934,-0.09,-0.383,,
2565.5,-0.973,-0.07,-0.371,,
2565.6,-1.02,-0.055,-0.352,,
2565.7,-1.066,-0.039,-0.328,,
2565.8,-1.082,-0.031,-0.328,,
2565.9,-1.059,-0.02,-0.348,,
2566,-1.023,-0.023,-0.363,,
2566.1,-1.008,-0.02,-0.371,,
2566.2,-1.02,-0.027,-0.363,,
2566.3,-1.047,-0.035,-0.34,,
2566.4,-1.078,-0.035,-0.316,,
2566.5,-1.094,-0.039,-0.305,,
2566.6,-1.086,-0.039,-0.297,,
2566.7,-1.074,-0.043,-0.289,,
2566.8,-1.059,-0.055,-0.277,,
2566.9,-1.043,-0.063,-0.273,,
2567,-1.035,-0.074,-0.277,,
2567.1,-1.02,-0.07,-0.285,,
2567.2,-0.992,-0.063,-0.289,,
2567.3,-0.969,-0.051,-0.305,,
2567.4,-0.941,-0.043,-0.316,,
2567.5,-0.906,-0.027,-0.309,,
2567.6,-0.883,-0.016,-0.305,,
2567.7,-0.863,-0.016,-0.301,,
2567.8,-0.852,-0.027,-0.297,,
2567.9,-0.848,-0.035,-0.281,,
2568,-0.859,-0.031,-0.27,,
2568.1,-0.875,-0.027,-0.258,,
2568.2,-0.883,-0.023,-0.234,,
2568.3,-0.906,-0.016,-0.215,,
2568.4,-0.93,0.004,-0.211,,
2568.5,-0.949,0.027,-0.207,,
2568.6,-0.969,0.051,-0.207,,
2568.7,-0.992,0.066,-0.199,,
2568.8,-1.02,0.082,-0.199,,
2568.9,-1.043,0.102,-0.203,,
2569,-1.047,0.121,-0.219,,
2569.1,-1.039,0.133,-0.23,,
2569.2,-1.039,0.133,-0.238,,
2569.3,-1.02,0.137,-0.246,,
2569.4,-1,0.121,-0.242,,
2569.5,-0.988,0.113,-0.234,,
2569.6,-0.977,0.094,-0.215,,
2569.7,-0.957,0.074,-0.188,,
2569.8,-0.949,0.055,-0.172,,
2569.9,-0.945,0.055,-0.188,,
2570,-0.938,0.055,-0.211,,
2570.1,-0.93,0.059,-0.215,,
2570.2,-0.938,0.051,-0.211,,
2570.3,-0.953,0.035,-0.207,,
2570.4,-0.961,0.012,-0.211,,
2570.5,-0.977,-0.012,-0.203,,
2570.6,-0.973,-0.035,-0.211,,
2570.7,-0.973,-0.059,-0.215,,
2570.8,-0.961,-0.074,-0.223,,
2570.9,-0.949,-0.078,-0.227,,
2571,-0.961,-0.066,-0.234,,
2571.1,-0.984,-0.043,-0.238,,
2571.2,-1.012,-0.008,-0.246,,
2571.3,-1.031,0.016,-0.234,,
2571.4,-1.043,0.039,-0.223,,
2571.5,-1.051,0.043,-0.203,,
2571.6,-1.051,0.039,-0.191,,
2571.7,-1.035,0.031,-0.188,,
2571.8,-1.016,0.023,-0.184,,
2571.9,-0.996,0.016,-0.18,,
2572,-0.98,0.008,-0.184,,
2572.1,-0.969,0,-0.191,,
2572.2,-0.961,-0.008,-0.199,,
2572.3,-0.957,-0.02,-0.203,,
2572.4,-0.957,-0.02,-0.207,,
2572.5,-0.957,-0.012,-0.215,,
2572.6,-0.965,-0.008,-0.223,,
2572.7,-0.973,-0.008,-0.219,,
2572.8,-0.984,-0.004,-0.211,,
2572.9,-0.984,0,-0.195,,
2573,-0.984,-0.004,-0.184,,
2573.1,-0.977,0.004,-0.176,,
2573.2,-0.988,0.012,-0.184,,
2573.3,-0.996,0.012,-0.188,,
2573.4,-1.008,0.012,-0.191,,
2573.5,-1.008,0.016,-0.191,,
2573.6,-1,0.02,-0.191,,
2573.7,-0.996,0.016,-0.195,,
2573.8,-0.984,0.02,-0.195,,
2573.9,-0.98,0.02,-0.191,,
2574,-0.977,0.016,-0.195,,
2574.1,-0.973,0.008,-0.195,,
2574.2,-0.977,0.004,-0.203,,
2574.3,-0.977,0,-0.211,,
2574.4,-0.973,0,-0.207,,
2574.5,-0.98,-0.008,-0.203,,
2574.6,-0.984,-0.02,-0.191,,
2574.7,-0.988,-0.023,-0.184,,
2574.8,-0.988,-0.031,-0.18,,
2574.9,-0.988,-0.039,-0.184,,
2575,-0.996,-0.039,-0.184,,
2575.1,-1.008,-0.043,-0.188,,
2575.2,-1.008,-0.043,-0.188,,
2575.3,-1.012,-0.039,-0.191,,
2575.4,-1.008,-0.039,-0.188,,
2575.5,-1,-0.035,-0.18,,
2575.6,-0.996,-0.02,-0.168,,
2575.7,-1,-0.016,-0.168,,
2575.8,-0.996,-0.004,-0.168,,
2575.9,-0.992,0.008,-0.18,,
2576,-0.988,0.02,-0.188,,
2576.1,-0.984,0.023,-0.191,,
2576.2,-0.98,0.023,-0.195,,
2576.3,-0.973,0.031,-0.195,,
2576.4,-0.973,0.035,-0.188,,
2576.5,-0.969,0.043,-0.184,,
2576.6,-0.965,0.055,-0.176,,
2576.7,-0.961,0.059,-0.172,,
2576.8,-0.953,0.066,-0.18,,
2576.9,-0.957,0.074,-0.176,,
2577,-0.969,0.086,-0.176,,
2577.1,-0.984,0.098,-0.176,,
2577.2,-0.992,0.109,-0.172,,
2577.3,-0.992,0.117,-0.156,,
2577.4,-0.984,0.129,-0.152,,
2577.5,-0.977,0.125,-0.137,,
2577.6,-0.977,0.113,-0.129,,
2577.7,-1,0.094,-0.129,,
2577.8,-1.031,0.078,-0.141,,
2577.9,-1.055,0.063,-0.156,,
2578,-1.055,0.047,-0.18,,
2578.1,-1.039,0.039,-0.188,,
2578.2,-1.023,0.039,-0.191,,
2578.3,-1.023,0.043,-0.184,,
2578.4,-1.023,0.051,-0.176,,
2578.5,-1.027,0.047,-0.168,,
2578.6,-1.027,0.035,-0.16,,
2578.7,-1.012,0.02,-0.152,,
2578.8,-1,0,-0.156,,
2578.9,-0.992,-0.02,-0.16,,
2579,-0.984,-0.031,-0.172,,
2579.1,-0.984,-0.035,-0.188,,
2579.2,-0.984,-0.023,-0.195,,
2579.3,-0.988,-0.012,-0.199,,
2579.4,-0.984,0.008,-0.195,,
2579.5,-0.984,0.023,-0.188,,
2579.6,-0.988,0.039,-0.188,,
2579.7,-0.988,0.059,-0.18,,
2579.8,-0.996,0.074,-0.168,,
2579.9,-0.996,0.082,-0.168,,
2580,-0.996,0.086,-0.164,,
2580.1,-0.992,0.082,-0.164,,
2580.2,-0.992,0.07,-0.164,,
2580.3,-0.984,0.063,-0.172,,
2580.4,-0.977,0.059,-0.188,,
2580.5,-0.977,0.051,-0.191,,
2580.6,-0.965,0.055,-0.195,,
2580.7,-0.965,0.055,-0.191,,
2580.8,-0.957,0.059,-0.191,,
2580.9,-0.961,0.051,-0.191,,
2581,-0.969,0.047,-0.191,,
2581.1,-0.98,0.035,-0.195,,
2581.2,-0.984,0.027,-0.207,,
2581.3,-0.984,0.027,-0.227,,
2581.4,-0.977,0.023,-0.246,,
2581.5,-0.969,0.035,-0.258,,
2581.6,-0.965,0.055,-0.246,,
2581.7,-0.961,0.07,-0.234,,
2581.8,-0.969,0.078,-0.215,,
2581.9,-0.977,0.086,-0.203,,
2582,-0.988,0.094,-0.207,,
2582.1,-1.008,0.102,-0.203,,
2582.2,-1.023,0.094,-0.207,,
2582.3,-1.012,0.094,-0.215,,
2582.4,-0.98,0.094,-0.23,,
2582.5,-0.941,0.098,-0.242,,
2582.6,-0.922,0.113,-0.25,,
2582.7,-0.914,0.137,-0.254,,
2582.8,-0.93,0.156,-0.258,,
2582.9,-0.945,0.176,-0.262,,
2583,-0.977,0.191,-0.266,,
2583.1,-0.996,0.203,-0.277,,
2583.2,-1.012,0.203,-0.285,,
2583.3,-1.008,0.195,-0.293,,
2583.4,-0.988,0.176,-0.313,,
2583.5,-0.961,0.148,-0.328,,
2583.6,-0.957,0.121,-0.328,,
2583.7,-0.977,0.086,-0.332,,
2583.8,-1,0.063,-0.332,,
2583.9,-1.027,0.051,-0.34,,
2584,-1.051,0.043,-0.348,,
2584.1,-1.059,0.031,-0.34,,
2584.2,-1.051,0.023,-0.336,,
2584.3,-1.023,0.023,-0.316,,
2584.4,-1.004,0.035,-0.313,,
2584.5,-0.984,0.043,-0.324,,
2584.6,-0.977,0.051,-0.328,,
2584.7,-0.957,0.055,-0.336,,
2584.8,-0.949,0.055,-0.34,,
2584.9,-0.938,0.059,-0.344,,
2585,-0.906,0.047,-0.355,,
2585.1,-0.883,0.035,-0.359,,
2585.2,-0.871,0.027,-0.359,,
2585.3,-0.867,0.02,-0.355,,
2585.4,-0.867,0.012,-0.359,,
2585.5,-0.867,0.004,-0.363,,
2585.6,-0.867,0,-0.359,,
2585.7,-0.879,0,-0.359,,
2585.8,-0.895,-0.004,-0.359,,
2585.9,-0.902,-0.012,-0.359,,
2586,-0.914,-0.027,-0.359,,
2586.1,-0.926,-0.035,-0.359,,
2586.2,-0.934,-0.043,-0.367,,
2586.3,-0.949,-0.047,-0.367,,
2586.4,-0.961,-0.051,-0.371,,
2586.5,-0.965,-0.059,-0.367,,
2586.6,-0.965,-0.059,-0.363,,
2586.7,-0.961,-0.051,-0.359,,
2586.8,-0.949,-0.043,-0.359,,
2586.9,-0.941,-0.031,-0.363,,
2587,-0.938,-0.023,-0.375,,
2587.1,-0.926,-0.004,-0.383,,
2587.2,-0.918,0.008,-0.395,,
2587.3,-0.91,0.016,-0.395,,
2587.4,-0.895,0.012,-0.391,,
2587.5,-0.883,0.008,-0.391,,
2587.6,-0.871,-0.004,-0.395,,
2587.7,-0.859,-0.02,-0.41,,
2587.8,-0.848,-0.027,-0.418,,
2587.9,-0.848,-0.031,-0.41,,
2588,-0.852,-0.035,-0.406,,
2588.1,-0.863,-0.023,-0.398,,
2588.2,-0.875,-0.016,-0.395,,
2588.3,-0.879,-0.008,-0.395,,
2588.4,-0.879,-0.008,-0.387,,
2588.5,-0.879,-0.004,-0.379,,
2588.6,-0.887,-0.004,-0.379,,
2588.7,-0.898,-0.016,-0.387,,
2588.8,-0.906,-0.02,-0.391,,
2588.9,-0.918,-0.023,-0.391,,
2589,-0.93,-0.023,-0.387,,
2589.1,-0.938,-0.027,-0.375,,
2589.2,-0.934,-0.035,-0.371,,
2589.3,-0.926,-0.039,-0.363,,
2589.4,-0.926,-0.039,-0.363,,
2589.5,-0.922,-0.039,-0.363,,
