Timestamp,Axis1,Axis2,Axis3,,
2512.5,-0.945,0.133,0.254,,
2512.6,-0.934,0.137,0.242,,
2512.7,-0.934,0.137,0.242,,
2512.8,-0.938,0.145,0.242,,
2512.9,-0.941,0.152,0.238,,
2513,-0.938,0.164,0.246,,
2513.1,-0.961,0.18,0.258,,
2513.2,-0.992,0.184,0.266,,
2513.3,-1.016,0.184,0.273,,
2513.4,-1.027,0.184,0.273,,
2513.5,-1.023,0.176,0.27,,
2513.6,-1.012,0.164,0.273,,
2513.7,-1.004,0.152,0.27,,
2513.8,-1,0.145,0.27,,
2513.9,-0.992,0.141,0.262,,
2514,-0.988,0.145,0.242,,
2514.1,-0.977,0.152,0.238,,
2514.2,-0.973,0.156,0.238,,
2514.3,-0.98,0.156,0.258,,
2514.4,-0.996,0.145,0.285,,
2514.5,-1.008,0.145,0.313,,
2514.6,-1.02,0.148,0.359,,
2514.7,-1.027,0.145,0.402,,
2514.8,-1.043,0.16,0.426,,
2514.9,-1.074,0.188,0.449,,
2515,-1.109,0.223,0.441,,
2515.1,-1.129,0.262,0.418,,
2515.2,-1.125,0.273,0.387,,
2515.3,-1.09,0.273,0.363,,
2515.4,-1.039,0.25,0.332,,
2515.5,-0.965,0.223,0.316,,
2515.6,-0.895,0.23,0.293,,
2515.7,-0.844,0.266,0.277,,
2515.8,-0.797,0.313,0.258,,
2515.9,-0.766,0.355,0.234,,
2516,-0.754,0.383,0.215,,
2516.1,-0.758,0.398,0.207,,
2516.2,-0.801,0.387,0.203,,
2516.3,-0.871,0.371,0.203,,
2516.4,-0.926,0.34,0.203,,
2516.5,-0.969,0.32,0.211,,
2516.6,-0.992,0.293,0.211,,
2516.7,-1.004,0.262,0.215,,
2516.8,-1.027,0.223,0.219,,
2516.9,-1.051,0.195,0.23,,
2517,-1.059,0.176,0.246,,
2517.1,-1.055,0.168,0.262,,
2517.2,-1.039,0.18,0.262,,
2517.3,-1.012,0.199,0.266,,
2517.4,-0.98,0.223,0.254,,
2517.5,-0.953,0.238,0.242,,
2517.6,-0.93,0.258,0.223,,
2517.7,-0.906,0.277,0.219,,
2517.8,-0.871,0.297,0.195,,
2517.9,-0.844,0.293,0.184,,
2518,-0.832,0.285,0.176,,
2518.1,-0.82,0.266,0.18,,
2518.2,-0.82,0.234,0.188,,
2518.3,-0.836,0.219,0.188,,
2518.4,-0.852,0.207,0.191,,
2518.5,-0.867,0.199,0.195,,
2518.6,-0.871,0.195,0.199,,
2518.7,-0.879,0.203,0.191,,
2518.8,-0.879,0.207,0.184,,
2518.9,-0.879,0.211,0.176,,
2519,-0.875,0.223,0.168,,
2519.1,-0.863,0.23,0.156,,
2519.2,-0.859,0.23,0.145,,
2519.3,-0.832,0.242,0.137,,
2519.4,-0.805,0.23,0.137,,
2519.5,-0.809,0.207,0.133,,
2519.6,-0.848,0.18,0.129,,
2519.7,-0.895,0.16,0.129,,
2519.8,-0.953,0.137,0.133,,
2519.9,-1.004,0.121,0.137,,
2520,-1.023,0.102,0.133,,
2520.1,-1.031,0.078,0.129,,
2520.2,-1.031,0.059,0.133,,
2520.3,-1.012,0.047,0.176,,
2520.4,-0.98,0.035,0.215,,
2520.5,-0.961,0.043,0.25,,
2520.6,-0.969,0.078,0.273,,
2520.7,-0.996,0.125,0.27,,
2520.8,-1.016,0.18,0.238,,
2520.9,-1.039,0.211,0.18,,
2521,-1.086,0.215,0.125,,
2521.1,-1.156,0.195,0.105,,
2521.2,-1.211,0.188,0.133,,
2521.3,-1.234,0.184,0.184,,
2521.4,-1.195,0.164,0.199,,
2521.5,-1.113,0.172,0.219,,
2521.6,-1.074,0.238,0.27,,
2521.7,-1.105,0.301,0.324,,
2521.8,-1.148,0.367,0.375,,
2521.9,-1.18,0.418,0.406,,
2522,-1.219,0.457,0.379,,
2522.1,-1.172,0.488,0.355,,
2522.2,-1.043,0.461,0.281,,
2522.3,-0.945,0.387,0.176,,
2522.4,-0.879,0.332,0.133,,
2522.5,-0.801,0.281,0.145,,
2522.6,-0.734,0.238,0.184,,
2522.7,-0.688,0.215,0.234,,
2522.8,-0.68,0.18,0.277,,
2522.9,-0.699,0.152,0.313,,
2523,-0.707,0.148,0.371,,
2523.1,-0.742,0.16,0.422,,
2523.2,-0.785,0.195,0.457,,
2523.3,-0.84,0.242,0.473,,
2523.4,-0.863,0.266,0.457,,
2523.5,-0.879,0.277,0.434,,
2523.6,-0.914,0.285,0.414,,
2523.7,-0.949,0.293,0.391,,
2523.8,-0.969,0.297,0.371,,
2523.9,-0.957,0.293,0.352,,
2524,-0.934,0.289,0.324,,
2524.1,-0.922,0.285,0.301,,
2524.2,-0.914,0.273,0.309,,
2524.3,-0.918,0.242,0.313,,
2524.4,-0.934,0.211,0.305,,
2524.5,-0.953,0.184,0.309,,
2524.6,-0.961,0.16,0.313,,
2524.7,-0.969,0.145,0.309,,
2524.8,-0.965,0.129,0.305,,
2524.9,-0.957,0.121,0.289,,
2525,-0.945,0.129,0.277,,
2525.1,-0.938,0.145,0.266,,
2525.2,-0.93,0.164,0.266,,
2525.3,-0.914,0.18,0.258,,
2525.4,-0.898,0.184,0.258,,
2525.5,-0.891,0.191,0.258,,
2525.6,-0.891,0.176,0.258,,
2525.7,-0.895,0.164,0.27,,
2525.8,-0.898,0.152,0.281,,
2525.9,-0.918,0.133,0.281,,
2526,-0.922,0.117,0.285,,
2526.1,-0.926,0.109,0.285,,
2526.2,-0.945,0.105,0.285,,
2526.3,-0.957,0.094,0.277,,
2526.4,-0.953,0.082,0.266,,
2526.5,-0.945,0.074,0.242,,
2526.6,-0.941,0.066,0.227,,
2526.7,-0.941,0.066,0.219,,
2526.8,-0.949,0.07,0.223,,
2526.9,-0.953,0.066,0.227,,
2527,-0.961,0.074,0.23,,
2527.1,-0.965,0.082,0.234,,
2527.2,-0.957,0.086,0.227,,
2527.3,-0.949,0.094,0.223,,
2527.4,-0.953,0.109,0.234,,
2527.5,-0.969,0.121,0.25,,
2527.6,-0.988,0.141,0.25,,
2527.7,-1.004,0.156,0.246,,
2527.8,-1.02,0.16,0.219,,
2527.9,-1.02,0.16,0.203,,
2528,-1.027,0.152,0.191,,
2528.1,-1.023,0.125,0.207,,
2528.2,-1.016,0.09,0.219,,
2528.3,-1.012,0.051,0.211,,
2528.4,-1,0.035,0.207,,
2528.5,-1,0.035,0.191,,
2528.6,-1.004,0.035,0.191,,
2528.7,-1.008,0.043,0.207,,
2528.8,-1.016,0.055,0.223,,
2528.9,-1.031,0.066,0.242,,
2529,-1.047,0.074,0.27,,
2529.1,-1.039,0.078,0.301,,
2529.2,-1.035,0.086,0.348,,
2529.3,-1.047,0.098,0.375,,
2529.4,-1.066,0.125,0.391,,
2529.5,-1.086,0.145,0.379,,
2529.6,-1.109,0.164,0.352,,
