,Timestamp,Axis1,Axis2,Axis3,SUM,FILTER
19359,0 days 00:03:13.590000000,-0.906,0.211,-0.215,0.954768034656,1.04961349998
19360,0 days 00:03:13.600000000,-0.895,0.195,-0.203,0.938221189273,1.03847426891
19361,0 days 00:03:13.610000000,-0.895,0.18,-0.195,0.933514863299,1.02797832835
19362,0 days 00:03:13.620000000,-0.902,0.156,-0.188,0.93449665596,1.01863016111
19363,0 days 00:03:13.630000000,-0.906,0.141,-0.191,0.936588490213,1.01042599402
19364,0 days 00:03:13.640000000,-0.922,0.141,-0.199,0.953711696479,1.00475456427
19365,0 days 00:03:13.650000000,-0.949,0.152,-0.211,0.983984755979,1.00267758344
19366,0 days 00:03:13.660000000,-0.957,0.168,-0.215,0.995137176474,1.00192354274
19367,0 days 00:03:13.670000000,-0.965,0.188,-0.203,1.00388146711,1.00211933518
19368,0 days 00:03:13.680000000,-0.953,0.199,-0.195,0.992892239873,1.00119662565
19369,0 days 00:03:13.690000000,-0.938,0.215,-0.184,0.979757623088,0.999052725391
19370,0 days 00:03:13.700000000,-0.926,0.23,-0.176,0.970232961716,0.996170749023
19371,0 days 00:03:13.710000000,-0.914,0.223,-0.176,0.957131652386,0.99226683936
19372,0 days 00:03:13.720000000,-0.902,0.219,-0.176,0.944743880636,0.987514543487
19373,0 days 00:03:13.730000000,-0.887,0.211,-0.184,0.930132248661,0.981776314005
19374,0 days 00:03:13.740000000,-0.883,0.195,-0.195,0.925061619569,0.976104844561
19375,0 days 00:03:13.750000000,-0.891,0.184,-0.211,0.933947536,0.971889113705
19376,0 days 00:03:13.760000000,-0.902,0.168,-0.223,0.944222960958,0.96912249843
19377,0 days 00:03:13.770000000,-0.922,0.152,-0.23,0.962334661124,0.9684437147
19378,0 days 00:03:13.780000000,-0.934,0.133,-0.242,0.973965605142,0.968995903744
19379,0 days 00:03:13.790000000,-0.949,0.113,-0.254,0.988881185987,0.970984431968
19380,0 days 00:03:13.800000000,-0.961,0.094,-0.258,0.999460354391,0.973832024211
19381,0 days 00:03:13.810000000,-0.961,0.074,-0.273,1.00176144865,0.976624966654
19382,0 days 00:03:13.820000000,-0.949,0.055,-0.293,0.994723579694,0.978434827958
19383,0 days 00:03:13.830000000,-0.93,0.035,-0.309,0.98061511308,0.978652856471
19384,0 days 00:03:13.840000000,-0.918,0.023,-0.332,0.976461468774,0.978433717701
19385,0 days 00:03:13.850000000,-0.902,0.012,-0.344,0.965444975128,0.977134843444
19386,0 days 00:03:13.860000000,-0.883,-0.008,-0.34,0.946230944326,0.974044453532
19387,0 days 00:03:13.870000000,-0.867,-0.012,-0.332,0.928470247235,0.969487032902
19388,0 days 00:03:13.880000000,-0.863,-0.008,-0.316,0.919069638276,0.964445293439
19389,0 days 00:03:13.890000000,-0.871,0.004,-0.301,0.921551951872,0.960155959283
19390,0 days 00:03:13.900000000,-0.895,0.02,-0.281,0.9382888681,0.957969250164
19391,0 days 00:03:13.910000000,-0.918,0.051,-0.27,0.958240575221,0.95799638267
19392,0 days 00:03:13.920000000,-0.938,0.078,-0.262,0.977022005893,0.959898944992
19393,0 days 00:03:13.930000000,-0.949,0.102,-0.266,0.990838533768,0.96299290387
19394,0 days 00:03:13.940000000,-0.961,0.129,-0.277,1.00841013482,0.967534626965
19395,0 days 00:03:13.950000000,-0.965,0.148,-0.293,1.01930270283,0.972711434551
19396,0 days 00:03:13.960000000,-0.957,0.152,-0.309,1.0170712856,0.977147419657
19397,0 days 00:03:13.970000000,-0.953,0.152,-0.328,1.01926296901,0.981358974592
19398,0 days 00:03:13.980000000,-0.941,0.156,-0.336,1.01129273705,0.984352350837
19399,0 days 00:03:13.990000000,-0.938,0.152,-0.348,1.01195454443,0.987112570197
19400,0 days 00:03:14.000000000,-0.969,0.16,-0.336,1.03800626202,0.99220193938
19401,0 days 00:03:14.010000000,-1.035,0.191,-0.316,1.09889125941,1.00287087138
19402,0 days 00:03:14.020000000,-1.125,0.246,-0.27,1.18281063573,1.02086484782
19403,0 days 00:03:14.030000000,-1.223,0.305,-0.215,1.27866297358,1.04664466039
19404,0 days 00:03:14.040000000,-1.309,0.375,-0.148,1.36967514397,1.07894770875
19405,0 days 00:03:14.050000000,-1.383,0.434,-0.094,1.45254294257,1.11630723213
19406,0 days 00:03:14.060000000,-1.398,0.457,-0.055,1.47182811496,1.15185932042
