,Timestamp,Axis1,Axis2,Axis3,SUM,FILTER
18549,0 days 00:03:05.490000000,-1.16,0.328,0.008,1.20550736207,1.18648145967
18550,0 days 00:03:05.500000000,-1.074,0.336,-0.004,1.12533906002,1.18036721971
18551,0 days 00:03:05.510000000,-1.004,0.34,-0.02,1.06019620826,1.16835011856
18552,0 days 00:03:05.520000000,-0.945,0.328,-0.031,1.00078469213,1.15159357592
18553,0 days 00:03:05.530000000,-0.918,0.324,-0.051,0.974833831994,1.13391760153
18554,0 days 00:03:05.540000000,-0.898,0.32,-0.063,0.955391542772,1.11606499565
18555,0 days 00:03:05.550000000,-0.887,0.305,-0.078,0.941210922164,1.0985795883
18556,0 days 00:03:05.560000000,-0.875,0.297,-0.09,0.928404006885,1.08156203016
18557,0 days 00:03:05.570000000,-0.852,0.273,-0.109,0.901284638724,1.06353429102
18558,0 days 00:03:05.580000000,-0.824,0.242,-0.117,0.866734676819,1.0438543296
18559,0 days 00:03:05.590000000,-0.789,0.207,-0.121,0.824627794826,1.02193167612
18560,0 days 00:03:05.600000000,-0.762,0.168,-0.133,0.791553535776,0.998893862086
18561,0 days 00:03:05.610000000,-0.738,0.133,-0.145,0.763778763779,0.975382352255
18562,0 days 00:03:05.620000000,-0.742,0.105,-0.152,0.764652208524,0.954309337882
18563,0 days 00:03:05.630000000,-0.766,0.086,-0.152,0.785656413453,0.937444045439
18564,0 days 00:03:05.640000000,-0.793,0.078,-0.156,0.811953816421,0.924895022537
18565,0 days 00:03:05.650000000,-0.828,0.082,-0.168,0.848841563544,0.917289676638
18566,0 days 00:03:05.660000000,-0.859,0.078,-0.18,0.881115769919,0.913672285966
18567,0 days 00:03:05.670000000,-0.875,0.074,-0.188,0.898022828218,0.912107340191
18568,0 days 00:03:05.680000000,-0.859,0.082,-0.195,0.884663777941,0.909362983966
18569,0 days 00:03:05.690000000,-0.84,0.086,-0.215,0.871332887019,0.905559974271
18570,0 days 00:03:05.700000000,-0.828,0.078,-0.242,0.86615933869,0.901619910713
18571,0 days 00:03:05.710000000,-0.84,0.078,-0.277,0.887926235675,0.900250543209
18572,0 days 00:03:05.720000000,-0.859,0.078,-0.32,0.919980978064,0.902223586695
18573,0 days 00:03:05.730000000,-0.879,0.07,-0.348,0.947968881346,0.90679811616
18574,0 days 00:03:05.740000000,-0.906,0.059,-0.352,0.973766399092,0.913494944453
18575,0 days 00:03:05.750000000,-0.938,0.039,-0.324,0.993147018321,0.92146015184
18576,0 days 00:03:05.760000000,-0.98,0.035,-0.277,1.01899656525,0.931213793181
18577,0 days 00:03:05.770000000,-1.043,0.059,-0.234,1.07055406216,0.945147820079
18578,0 days 00:03:05.780000000,-1.113,0.109,-0.211,1.13805579828,0.964438617899
18579,0 days 00:03:05.790000000,-1.195,0.152,-0.199,1.22095454461,0.99009021057
18580,0 days 00:03:05.800000000,-1.234,0.164,-0.195,1.26003055519,1.01708424503
18581,0 days 00:03:05.810000000,-1.23,0.176,-0.168,1.25383411981,1.04075923251
18582,0 days 00:03:05.820000000,-1.211,0.195,-0.094,1.23019591936,1.05970290119
18583,0 days 00:03:05.830000000,-1.23,0.25,-0.035,1.25563728839,1.07929633991
18584,0 days 00:03:05.840000000,-1.293,0.305,-0.051,1.32946417778,1.1043131237
18585,0 days 00:03:05.850000000,-1.324,0.328,-0.078,1.36625180695,1.13050699203
18586,0 days 00:03:05.860000000,-1.27,0.348,-0.063,1.31832203956,1.14928849678
18587,0 days 00:03:05.870000000,-1.168,0.395,-0.039,1.23360042153,1.15771968925
18588,0 days 00:03:05.880000000,-1.09,0.449,-0.047,1.17979235461,1.15992695579
18589,0 days 00:03:05.890000000,-1.023,0.484,-0.082,1.13468453766,1.15740271398
18590,0 days 00:03:05.900000000,-0.945,0.473,-0.129,1.06461025732,1.14812346831
18591,0 days 00:03:05.910000000,-0.852,0.43,-0.152,0.966389155568,1.12995003704
18592,0 days 00:03:05.920000000,-0.773,0.398,-0.152,0.882630726861,1.10521810602
18593,0 days 00:03:05.930000000,-0.762,0.398,-0.137,0.87052685197,1.08174898061
18594,0 days 00:03:05.940000000,-0.797,0.418,-0.125,0.908602223198,1.06443430487
18595,0 days 00:03:05.950000000,-0.844,0.438,-0.105,0.956663472701,1.05365722166
18596,0 days 00:03:05.960000000,-0.875,0.449,-0.074,0.986256558914,1.04691715538
18597,0 days 00:03:05.970000000,-0.906,0.445,-0.047,1.01048008392,1.04327344824
18598,0 days 00:03:05.980000000,-0.906,0.418,-0.023,0.998042584262,1.03875036184
18599,0 days 00:03:05.990000000,-0.867,0.379,0.004,0.946227245433,1.0294980502
18600,0 days 00:03:06.000000000,-0.82,0.344,0.039,0.890088197877,1.01555706497
18601,0 days 00:03:06.010000000,-0.781,0.316,0.078,0.846109330997,0.998612291569
18602,0 days 00:03:06.020000000,-0.77,0.297,0.113,0.832993397333,0.982050402145
18603,0 days 00:03:06.030000000,-0.797,0.297,0.141,0.862147899145,0.970060151845
18604,0 days 00:03:06.040000000,-0.82,0.289,0.16,0.884036763941,0.961457813055
18605,0 days 00:03:06.050000000,-0.832,0.277,0.176,0.894387499913,0.954750781741
18606,0 days 00:03:06.060000000,-0.832,0.262,0.188,0.892307122016,0.948506415768
18607,0 days 00:03:06.070000000,-0.844,0.262,0.188,0.903506502467,0.944006424438
18608,0 days 00:03:06.080000000,-0.871,0.273,0.18,0.93036014532,0.942641796526
18609,0 days 00:03:06.090000000,-0.914,0.297,0.16,0.974271522729,0.945804769146
18610,0 days 00:03:06.100000000,-0.953,0.324,0.133,1.0153196541,0.952756257642
18611,0 days 00:03:06.110000000,-0.969,0.355,0.129,1.04001298069,0.961481929946
18612,0 days 00:03:06.120000000,-0.977,0.402,0.121,1.06337857793,0.971671594745
18613,0 days 00:03:06.130000000,-0.992,0.457,0.117,1.09845436865,0.984349872135
18614,0 days 00:03:06.140000000,-1.016,0.504,0.117,1.14015832234,0.999930717155
18615,0 days 00:03:06.150000000,-1.031,0.516,0.113,1.15844119402,1.01578176484
18616,0 days 00:03:06.160000000,-1.043,0.496,0.102,1.15942615116,1.03014620347
18617,0 days 00:03:06.170000000,-1.047,0.461,0.094,1.14785277802,1.04191686093
18618,0 days 00:03:06.180000000,-1.059,0.414,0.094,1.14092637799,1.05181781263
18619,0 days 00:03:06.190000000,-1.066,0.367,0.098,1.13165763374,1.05980179475
18620,0 days 00:03:06.200000000,-1.066,0.305,0.086,1.11210476125,1.0650320914
18621,0 days 00:03:06.210000000,-1.055,0.238,0.074,1.08404105088,1.06693298734
18622,0 days 00:03:06.220000000,-1.027,0.184,0.066,1.04543818564,1.06478350717
18623,0 days 00:03:06.230000000,-1.0,0.148,0.066,1.0130449151,1.05960964797
18624,0 days 00:03:06.240000000,-0.977,0.129,0.063,0.987491265784,1.05239780975
18625,0 days 00:03:06.250000000,-0.957,0.113,0.051,0.964996891187,1.04365771789
18626,0 days 00:03:06.260000000,-0.941,0.109,0.047,0.948457168247,1.03413766293
18627,0 days 00:03:06.270000000,-0.918,0.105,0.043,0.92498540529,1.02322243716
18628,0 days 00:03:06.280000000,-0.902,0.117,0.043,0.910572347483,1.0119574282
18629,0 days 00:03:06.290000000,-0.887,0.129,0.039,0.897179469226,1.0004796323
18630,0 days 00:03:06.300000000,-0.887,0.133,0.031,0.897451391441,0.990176808213
18631,0 days 00:03:06.310000000,-0.883,0.145,0.023,0.895121779424,0.980671305334
18632,0 days 00:03:06.320000000,-0.895,0.164,0.035,0.910574543901,0.973661629191
18633,0 days 00:03:06.330000000,-0.902,0.18,0.031,0.92030701399,0.968326167671
18634,0 days 00:03:06.340000000,-0.922,0.195,0.027,0.942782053287,0.965771756232
18635,0 days 00:03:06.350000000,-0.949,0.199,0.02,0.969846379588,0.966179218568
18636,0 days 00:03:06.360000000,-0.977,0.203,0.016,0.997994989967,0.969360795708
18637,0 days 00:03:06.370000000,-1.0,0.195,0.008,1.01886652708,0.974311368845
18638,0 days 00:03:06.380000000,-1.016,0.188,0.004,1.0332550508,0.98020573704
18639,0 days 00:03:06.390000000,-1.02,0.184,0.008,1.03649409067,0.985834572403
18640,0 days 00:03:06.400000000,-1.023,0.176,0.004,1.0380370899,0.991054824153
18641,0 days 00:03:06.410000000,-1.023,0.164,-0.004,1.03606997833,0.995556339571
18642,0 days 00:03:06.420000000,-1.035,0.16,-0.016,1.04741634511,1.00074234012
18643,0 days 00:03:06.430000000,-1.043,0.152,-0.031,1.05447332825,1.00611543894
18644,0 days 00:03:06.440000000,-1.051,0.141,-0.039,1.06113288518,1.01161718356
18645,0 days 00:03:06.450000000,-1.047,0.133,-0.039,1.05613398771,1.01606886398
18646,0 days 00:03:06.460000000,-1.039,0.129,-0.031,1.04743639425,1.019205617
18647,0 days 00:03:06.470000000,-1.027,0.125,-0.012,1.03464873266,1.02074992857
18648,0 days 00:03:06.480000000,-1.02,0.129,-0.008,1.02815611655,1.02149054737
18649,0 days 00:03:06.490000000,-1.023,0.113,-0.02,1.02941633949,1.02228312658
18650,0 days 00:03:06.500000000,-1.023,0.102,-0.027,1.02842695414,1.02289750934
18651,0 days 00:03:06.510000000,-1.02,0.094,-0.035,1.02491999688,1.02309975809
18652,0 days 00:03:06.520000000,-1.016,0.094,-0.039,1.02108422767,1.02289820505
18653,0 days 00:03:06.530000000,-1.016,0.094,-0.039,1.02108422767,1.02271680731
18654,0 days 00:03:06.540000000,-1.02,0.098,-0.031,1.02516584024,1.0229617106
18655,0 days 00:03:06.550000000,-1.023,0.109,-0.023,1.02904761795,1.02357030134
18656,0 days 00:03:06.560000000,-1.02,0.113,-0.023,1.02649792986,1.02386306419
18657,0 days 00:03:06.570000000,-1.012,0.117,-0.012,1.01881156256,1.02335791403
18658,0 days 00:03:06.580000000,-1.0,0.121,0.0,1.00729389951,1.02175151258
18659,0 days 00:03:06.590000000,-0.98,0.129,0.02,0.988656158632,1.01844197718
18660,0 days 00:03:06.600000000,-0.961,0.141,0.059,0.973079133473,1.01390569281
18661,0 days 00:03:06.610000000,-0.949,0.141,0.094,0.964011410721,1.0089162646
18662,0 days 00:03:06.620000000,-0.961,0.148,0.109,0.978420155148,1.00586665366
18663,0 days 00:03:06.630000000,-1.0,0.168,0.105,1.01943562818,1.00722355111
18664,0 days 00:03:06.640000000,-1.051,0.223,0.098,1.07885772927,1.01438696892
18665,0 days 00:03:06.650000000,-1.094,0.293,0.102,1.13714071249,1.02666234328
18666,0 days 00:03:06.660000000,-1.109,0.359,0.129,1.17277576714,1.04127368567
18667,0 days 00:03:06.670000000,-1.125,0.402,0.145,1.20343425246,1.05748974235
18668,0 days 00:03:06.680000000,-1.16,0.414,0.133,1.23882403916,1.07562317203
18669,0 days 00:03:06.690000000,-1.188,0.406,0.133,1.26248524744,1.09430937957
18670,0 days 00:03:06.700000000,-1.195,0.379,0.141,1.26156529756,1.11103497137
18671,0 days 00:03:06.710000000,-1.188,0.352,0.156,1.2488330553,1.12481477976
18672,0 days 00:03:06.720000000,-1.172,0.328,0.16,1.22750478614,1.1350837804
18673,0 days 00:03:06.730000000,-1.137,0.305,0.141,1.18561165649,1.14013656801
18674,0 days 00:03:06.740000000,-1.074,0.281,0.129,1.11762158175,1.13788506938
18675,0 days 00:03:06.750000000,-1.004,0.254,0.109,1.04135152566,1.12823171501
18676,0 days 00:03:06.760000000,-0.938,0.238,0.098,0.97267260679,1.11267580419
18677,0 days 00:03:06.770000000,-0.867,0.227,0.086,0.900341046493,1.09144232842
18678,0 days 00:03:06.780000000,-0.805,0.223,0.078,0.838950534895,1.06619314907
18679,0 days 00:03:06.790000000,-0.758,0.23,0.078,0.795957285286,1.03916956269
18680,0 days 00:03:06.800000000,-0.707,0.227,0.082,0.747062246403,1.00995883106
18681,0 days 00:03:06.810000000,-0.652,0.227,0.078,0.694778381932,0.978440786147
18682,0 days 00:03:06.820000000,-0.633,0.238,0.082,0.681217292793,0.948718436811
18683,0 days 00:03:06.830000000,-0.645,0.258,0.078,0.699051500249,0.923751743155
18684,0 days 00:03:06.840000000,-0.684,0.285,0.07,0.744298999059,0.905806468746
18685,0 days 00:03:06.850000000,-0.766,0.324,0.051,0.833266463984,0.898552468269
18686,0 days 00:03:06.860000000,-0.859,0.371,0.02,0.935907046666,0.902287926109
18687,0 days 00:03:06.870000000,-0.965,0.406,-0.004,1.04693696085,0.916752829583
18688,0 days 00:03:06.880000000,-1.063,0.445,-0.016,1.1524972885,0.940327275475
18689,0 days 00:03:06.890000000,-1.141,0.465,-0.004,1.23212093562,0.96950664149
18690,0 days 00:03:06.900000000,-1.172,0.457,-0.004,1.2579542917,0.998351406511
18691,0 days 00:03:06.910000000,-1.172,0.441,-0.016,1.25232623545,1.0237488894
18692,0 days 00:03:06.920000000,-1.176,0.398,-0.027,1.24181681419,1.04555568188
18693,0 days 00:03:06.930000000,-1.184,0.352,-0.039,1.23583210834,1.06458332453
18694,0 days 00:03:06.940000000,-1.195,0.305,-0.059,1.23471899637,1.08159689171
18695,0 days 00:03:06.950000000,-1.207,0.262,-0.078,1.23756898798,1.09719410134
18696,0 days 00:03:06.960000000,-1.223,0.234,-0.086,1.24815103253,1.11228979446
18697,0 days 00:03:06.970000000,-1.23,0.215,-0.082,1.25133888296,1.12619470331
18698,0 days 00:03:06.980000000,-1.219,0.203,-0.07,1.23776815277,1.13735204825
18699,0 days 00:03:06.990000000,-1.188,0.195,-0.066,1.20570518785,1.14418736221
18700,0 days 00:03:07.000000000,-1.148,0.199,-0.066,1.16698800337,1.14646742633
