12915.7,-0.992,0.133,-0.004,,
12915.8,-1.004,0.113,-0.012,,
12915.9,-1.023,0.098,-0.012,,
12916,-1.043,0.086,-0.004,,
12916.1,-1.066,0.078,0,,
12916.2,-1.082,0.074,-0.004,,
12916.3,-1.074,0.074,-0.012,,
12916.4,-1.055,0.094,-0.02,,
12916.5,-1.023,0.133,-0.012,,
12916.6,-0.988,0.18,-0.004,,
12916.7,-0.945,0.199,0.02,,
12916.8,-0.926,0.227,0.027,,
12916.9,-0.941,0.262,0.039,,
12917,-0.973,0.301,0.074,,
12917.1,-1.008,0.336,0.129,,
12917.2,-1.047,0.363,0.176,,
12917.3,-1.078,0.387,0.215,,
12917.4,-1.105,0.41,0.254,,
12917.5,-1.117,0.441,0.285,,
12917.6,-1.133,0.453,0.281,,
12917.7,-1.148,0.465,0.254,,
12917.8,-1.125,0.48,0.195,,
12917.9,-1.066,0.477,0.137,,
12918,-0.977,0.457,0.082,,
12918.1,-0.875,0.418,0.031,,
12918.2,-0.773,0.367,-0.012,,
12918.3,-0.688,0.309,-0.012,,
12918.4,-0.668,0.246,-0.008,,
12918.5,-0.727,0.195,-0.027,,
12918.6,-0.844,0.156,-0.055,,
12918.7,-0.984,0.145,-0.078,,
12918.8,-1.141,0.141,-0.094,,
12918.9,-1.273,0.152,-0.094,,
12919,-1.367,0.18,-0.094,,
12919.1,-1.371,0.215,-0.086,,
12919.2,-1.297,0.242,-0.07,,
12919.3,-1.172,0.258,-0.066,,
12919.4,-1.047,0.258,-0.059,,
12919.5,-0.945,0.238,-0.043,,
12919.6,-0.875,0.215,-0.035,,
12919.7,-0.855,0.191,-0.012,,
12919.8,-0.883,0.195,-0.004,,
12919.9,-0.938,0.215,-0.008,,
12920,-0.996,0.262,-0.023,,
12920.1,-1.043,0.332,-0.043,,
12920.2,-1.063,0.406,-0.055,,
12920.3,-1.047,0.461,-0.063,,
12920.4,-1.02,0.484,-0.066,,
12920.5,-0.977,0.477,-0.074,,
12920.6,-0.91,0.434,-0.09,,
12920.7,-0.848,0.367,-0.094,,
12920.8,-0.797,0.305,-0.105,,
12920.9,-0.762,0.242,-0.109,,
12921,-0.738,0.195,-0.109,,
12921.1,-0.738,0.172,-0.105,,
12921.2,-0.746,0.156,-0.113,,
12921.3,-0.758,0.148,-0.113,,
12921.4,-0.766,0.152,-0.121,,
12921.5,-0.777,0.16,-0.133,,
12921.6,-0.793,0.176,-0.152,,
12921.7,-0.816,0.195,-0.168,,
12921.8,-0.836,0.207,-0.168,,
12921.9,-0.859,0.227,-0.168,,
12922,-0.895,0.23,-0.168,,
12922.1,-0.934,0.219,-0.164,,
12922.2,-0.965,0.203,-0.16,,
12922.3,-0.992,0.176,-0.16,,
12922.4,-1.012,0.148,-0.141,,
12922.5,-1.012,0.125,-0.125,,
12922.6,-1.004,0.102,-0.113,,
12922.7,-0.992,0.09,-0.113,,
12922.8,-0.992,0.094,-0.117,,
12922.9,-1.016,0.113,-0.117,,
12923,-1.063,0.145,-0.125,,
12923.1,-1.102,0.156,-0.137,,
12923.2,-1.113,0.172,-0.141,,
12923.3,-1.09,0.176,-0.152,,
12923.4,-1.043,0.18,-0.145,,
12923.5,-1.008,0.219,-0.082,,
12923.6,-1.047,0.293,-0.023,,
12923.7,-1.16,0.352,0.004,,
12923.8,-1.297,0.402,0.016,,
12923.9,-1.395,0.441,0.008,,
12924,-1.387,0.461,-0.004,,
12924.1,-1.258,0.469,-0.012,,
12924.2,-1.07,0.461,-0.02,,
12924.3,-0.906,0.445,-0.027,,
12924.4,-0.801,0.41,-0.063,,
12924.5,-0.754,0.379,-0.09,,
12924.6,-0.727,0.363,-0.094,,
12924.7,-0.73,0.348,-0.09,,
12924.8,-0.77,0.336,-0.07,,
12924.9,-0.84,0.316,-0.027,,
12925,-0.918,0.305,0.008,,
12925.1,-0.969,0.293,0.035,,
12925.2,-0.969,0.277,0.055,,
12925.3,-0.938,0.27,0.063,,
12925.4,-0.891,0.258,0.066,,
12925.5,-0.848,0.266,0.078,,
12925.6,-0.805,0.277,0.09,,
12925.7,-0.789,0.297,0.105,,
12925.8,-0.789,0.328,0.117,,
12925.9,-0.813,0.363,0.121,,
12926,-0.863,0.391,0.113,,
12926.1,-0.914,0.406,0.102,,
12926.2,-0.965,0.41,0.086,,
12926.3,-1.016,0.41,0.078,,
12926.4,-1.066,0.398,0.07,,
12926.5,-1.117,0.383,0.063,,
12926.6,-1.156,0.363,0.039,,
12926.7,-1.152,0.324,0.023,,
12926.8,-1.109,0.281,0.027,,
12926.9,-1.063,0.242,0.027,,
12927,-1.023,0.211,0.023,,
12927.1,-0.984,0.191,0.027,,
12927.2,-0.953,0.176,0.035,,
12927.3,-0.934,0.164,0.047,,
12927.4,-0.918,0.16,0.051,,
12927.5,-0.914,0.156,0.063,,
12927.6,-0.926,0.156,0.066,,
12927.7,-0.938,0.156,0.07,,
12927.8,-0.957,0.148,0.074,,
12927.9,-0.965,0.141,0.07,,
12928,-0.965,0.129,0.063,,
12928.1,-0.953,0.117,0.055,,
12928.2,-0.945,0.098,0.039,,
12928.3,-0.941,0.086,0.039,,
12928.4,-0.941,0.07,0.027,,
12928.5,-0.949,0.063,0.02,,
12928.6,-0.969,0.059,0.012,,
12928.7,-0.988,0.059,0.004,,
12928.8,-1.004,0.066,-0.004,,
12928.9,-1.008,0.074,-0.012,,
12929,-1.023,0.086,-0.016,,
12929.1,-1.027,0.102,-0.02,,
12929.2,-1.027,0.129,-0.012,,
12929.3,-1.02,0.148,-0.004,,
12929.4,-1.008,0.164,0,,
12929.5,-1.004,0.18,-0.008,,
12929.6,-1.004,0.188,-0.016,,
12929.7,-1.008,0.195,-0.016,,
12929.8,-1.012,0.211,-0.008,,
12929.9,-1.004,0.211,-0.008,,
12930,-1,0.211,-0.008,,
12930.1,-1,0.211,-0.02,,
12930.2,-0.996,0.207,-0.035,,
12930.3,-0.984,0.199,-0.051,,
12930.4,-0.973,0.195,-0.051,,
12930.5,-0.953,0.199,-0.035,,
12930.6,-0.938,0.207,-0.027,,
12930.7,-0.938,0.188,-0.023,,
12930.8,-0.941,0.168,0.004,,
12930.9,-0.98,0.16,0.039,,
12931,-1.031,0.18,0.059,,
12931.1,-1.07,0.219,0.086,,
12931.2,-1.086,0.242,0.129,,
12931.3,-1.086,0.262,0.164,,
12931.4,-1.086,0.277,0.184,,
12931.5,-1.082,0.301,0.191,,
12931.6,-1.09,0.328,0.211,,
12931.7,-1.09,0.359,0.242,,
12931.8,-1.086,0.395,0.258,,
12931.9,-1.07,0.434,0.234,,
12932,-1.031,0.453,0.188,,
12932.1,-0.969,0.465,0.133,,
12932.2,-0.898,0.461,0.09,,
12932.3,-0.832,0.453,0.055,,
12932.4,-0.785,0.43,0.012,,
12932.5,-0.75,0.383,-0.016,,
12932.6,-0.73,0.328,-0.031,,
12932.7,-0.742,0.277,-0.047,,
12932.8,-0.789,0.227,-0.066,,
12932.9,-0.875,0.188,-0.098,,
12933,-1.008,0.168,-0.129,,
12933.1,-1.16,0.16,-0.148,,
12933.2,-1.297,0.156,-0.16,,
12933.3,-1.387,0.152,-0.145,,
12933.4,-1.41,0.152,-0.137,,
12933.5,-1.367,0.156,-0.129,,
12933.6,-1.27,0.172,-0.121,,
12933.7,-1.133,0.195,-0.113,,
12933.8,-0.996,0.23,-0.109,,
12933.9,-0.891,0.266,-0.117,,
12934,-0.82,0.301,-0.109,,
12934.1,-0.797,0.328,-0.086,,
12934.2,-0.809,0.359,-0.051,,
12934.3,-0.844,0.387,-0.039,,
12934.4,-0.879,0.402,-0.043,,
12934.5,-0.902,0.41,-0.059,,
12934.6,-0.918,0.41,-0.078,,
12934.7,-0.926,0.41,-0.086,,
12934.8,-0.926,0.398,-0.094,,
12934.9,-0.914,0.375,-0.094,,
12935,-0.898,0.352,-0.09,,
12935.1,-0.891,0.328,-0.09,,
12935.2,-0.867,0.297,-0.105,,
12935.3,-0.836,0.258,-0.117,,
12935.4,-0.809,0.215,-0.129,,
12935.5,-0.777,0.18,-0.133,,
12935.6,-0.77,0.148,-0.113,,
12935.7,-0.789,0.125,-0.098,,
12935.8,-0.832,0.102,-0.113,,
12935.9,-0.871,0.074,-0.145,,
12936,-0.895,0.055,-0.16,,
12936.1,-0.891,0.039,-0.172,,
