Timestamp,Axis1,Axis2,Axis3
49.4,-0.938,0.34,-0.207
49.5,-0.934,0.344,-0.207
49.6,-0.934,0.344,-0.207
49.7,-0.93,0.348,-0.207
49.8,-0.93,0.348,-0.203
49.9,-0.926,0.344,-0.207
50,-0.934,0.344,-0.207
50.1,-0.93,0.344,-0.207
50.2,-0.93,0.344,-0.211
50.3,-0.934,0.348,-0.207
50.4,-0.938,0.352,-0.207
50.5,-0.938,0.352,-0.207
50.6,-0.93,0.352,-0.203
50.7,-0.93,0.352,-0.203
50.8,-0.934,0.348,-0.207
50.9,-0.93,0.344,-0.203
51,-0.93,0.344,-0.207
51.1,-0.93,0.344,-0.207
51.2,-0.93,0.344,-0.211
51.3,-0.93,0.344,-0.207
51.4,-0.93,0.344,-0.207
51.5,-0.93,0.344,-0.207
51.6,-0.93,0.34,-0.211
51.7,-0.93,0.34,-0.211
51.8,-0.934,0.34,-0.211
51.9,-0.934,0.34,-0.203
52,-0.938,0.344,-0.207
52.1,-0.938,0.344,-0.207
52.2,-0.938,0.344,-0.211
52.3,-0.938,0.348,-0.207
52.4,-0.938,0.344,-0.211
52.5,-0.934,0.348,-0.211
52.6,-0.934,0.344,-0.207
52.7,-0.93,0.344,-0.207
52.8,-0.934,0.348,-0.207
52.9,-0.93,0.344,-0.207
53,-0.934,0.344,-0.211
53.1,-0.938,0.344,-0.211
53.2,-0.938,0.348,-0.211
53.3,-0.938,0.348,-0.207
53.4,-0.934,0.344,-0.207
53.5,-0.934,0.344,-0.211
53.6,-0.934,0.34,-0.207
53.7,-0.93,0.344,-0.207
53.8,-0.934,0.34,-0.207
53.9,-0.934,0.344,-0.211
54,-0.93,0.344,-0.207
54.1,-0.93,0.344,-0.203
54.2,-0.93,0.344,-0.203
54.3,-0.93,0.344,-0.203
54.4,-0.934,0.344,-0.207
54.5,-0.934,0.344,-0.211
54.6,-0.938,0.344,-0.211
54.7,-0.938,0.348,-0.211
54.8,-0.938,0.344,-0.211
54.9,-0.938,0.344,-0.211
55,-0.938,0.344,-0.211
55.1,-0.934,0.348,-0.207
55.2,-0.934,0.348,-0.207
55.3,-0.93,0.344,-0.207
55.4,-0.93,0.344,-0.207
55.5,-0.93,0.344,-0.207
55.6,-0.922,0.344,-0.207
55.7,-0.926,0.344,-0.207
55.8,-0.93,0.344,-0.211
55.9,-0.934,0.344,-0.211
56,-0.938,0.344,-0.207
56.1,-0.938,0.344,-0.211
56.2,-0.934,0.344,-0.215
56.3,-0.934,0.344,-0.211
56.4,-0.934,0.344,-0.211
56.5,-0.934,0.344,-0.211
56.6,-0.938,0.344,-0.207
56.7,-0.938,0.344,-0.203
56.8,-0.934,0.336,-0.211
56.9,-0.934,0.336,-0.203
57,-0.934,0.336,-0.203
57.1,-0.938,0.34,-0.207
57.2,-0.938,0.34,-0.207
57.3,-0.941,0.34,-0.203
57.4,-0.934,0.34,-0.203
57.5,-0.934,0.344,-0.203
57.6,-0.93,0.344,-0.203
57.7,-0.93,0.344,-0.203
57.8,-0.93,0.344,-0.203
57.9,-0.93,0.344,-0.203
58,-0.934,0.344,-0.207
58.1,-0.93,0.352,-0.207
58.2,-0.93,0.352,-0.207
58.3,-0.93,0.352,-0.207
58.4,-0.934,0.355,-0.207
58.5,-0.934,0.352,-0.207
58.6,-0.93,0.352,-0.207
58.7,-0.934,0.348,-0.207
58.8,-0.934,0.348,-0.211
58.9,-0.93,0.348,-0.211
59,-0.93,0.348,-0.207
59.1,-0.93,0.344,-0.203
59.2,-0.934,0.344,-0.203
59.3,-0.93,0.344,-0.203
59.4,-0.926,0.34,-0.203
59.5,-0.934,0.34,-0.207
59.6,-0.938,0.34,-0.207
59.7,-0.934,0.34,-0.207
59.8,-0.934,0.344,-0.211
59.9,-0.934,0.344,-0.215
60,-0.938,0.344,-0.211
60.1,-0.934,0.344,-0.211
60.2,-0.934,0.348,-0.215
60.3,-0.934,0.344,-0.215
60.4,-0.93,0.344,-0.215
60.5,-0.926,0.344,-0.211
60.6,-0.922,0.34,-0.211
60.7,-0.926,0.344,-0.211
60.8,-0.922,0.344,-0.207
60.9,-0.934,0.344,-0.207
61,-0.934,0.344,-0.207
61.1,-0.934,0.348,-0.215
61.2,-0.93,0.352,-0.215
61.3,-0.93,0.352,-0.211
61.4,-0.93,0.348,-0.211
61.5,-0.93,0.352,-0.215
61.6,-0.93,0.352,-0.219
61.7,-0.926,0.352,-0.223
61.8,-0.922,0.348,-0.223
61.9,-0.918,0.352,-0.227
62,-0.918,0.344,-0.223
62.1,-0.922,0.348,-0.219
62.2,-0.922,0.348,-0.219
62.3,-0.926,0.352,-0.223
62.4,-0.93,0.355,-0.223
62.5,-0.93,0.352,-0.211
62.6,-0.93,0.352,-0.215
62.7,-0.934,0.352,-0.215
62.8,-0.93,0.352,-0.215
62.9,-0.934,0.348,-0.223
63,-0.926,0.348,-0.219
63.1,-0.922,0.344,-0.215
63.2,-0.922,0.344,-0.211
63.3,-0.922,0.344,-0.203
63.4,-0.926,0.344,-0.199
63.5,-0.934,0.344,-0.195
63.6,-0.938,0.344,-0.191
63.7,-0.934,0.336,-0.191
63.8,-0.934,0.324,-0.195
63.9,-0.938,0.309,-0.211
64,-0.938,0.301,-0.219
64.1,-0.93,0.301,-0.219
64.2,-0.918,0.313,-0.211
64.3,-0.914,0.328,-0.203
64.4,-0.906,0.344,-0.203
64.5,-0.906,0.359,-0.195
64.6,-0.918,0.367,-0.195
64.7,-0.93,0.387,-0.195
64.8,-0.93,0.387,-0.195
64.9,-0.938,0.375,-0.195
65,-0.945,0.363,-0.195
65.1,-0.957,0.355,-0.195
65.2,-0.961,0.344,-0.195
65.3,-0.965,0.336,-0.195
65.4,-0.965,0.332,-0.195
65.5,-0.965,0.336,-0.195
65.6,-0.953,0.348,-0.199
65.7,-0.949,0.348,-0.195
65.8,-0.945,0.355,-0.195
65.9,-0.941,0.355,-0.191
66,-0.941,0.352,-0.195
66.1,-0.934,0.348,-0.195
66.2,-0.938,0.34,-0.195
66.3,-0.941,0.328,-0.195
66.4,-0.949,0.32,-0.195
66.5,-0.949,0.309,-0.195
66.6,-0.945,0.301,-0.199
66.7,-0.941,0.301,-0.199
66.8,-0.941,0.293,-0.195
66.9,-0.938,0.297,-0.195
67,-0.938,0.301,-0.199
67.1,-0.938,0.309,-0.203
67.2,-0.934,0.313,-0.199
67.3,-0.938,0.32,-0.203
67.4,-0.938,0.324,-0.199
67.5,-0.934,0.328,-0.195
67.6,-0.93,0.328,-0.195
67.7,-0.934,0.332,-0.195
67.8,-0.938,0.34,-0.188
67.9,-0.934,0.34,-0.191
68,-0.934,0.34,-0.188
68.1,-0.934,0.344,-0.191
68.2,-0.934,0.348,-0.188
68.3,-0.938,0.352,-0.188
68.4,-0.934,0.355,-0.188
68.5,-0.938,0.355,-0.191
68.6,-0.938,0.352,-0.191
68.7,-0.941,0.352,-0.191
68.8,-0.941,0.344,-0.195
68.9,-0.941,0.34,-0.195
69,-0.941,0.34,-0.199
69.1,-0.941,0.336,-0.203
69.2,-0.941,0.332,-0.207
69.3,-0.941,0.328,-0.203
69.4,-0.941,0.324,-0.203
69.5,-0.941,0.32,-0.199
69.6,-0.941,0.316,-0.203
69.7,-0.941,0.316,-0.203
69.8,-0.938,0.316,-0.203
69.9,-0.934,0.316,-0.203
70,-0.934,0.316,-0.203
70.1,-0.938,0.32,-0.203
70.2,-0.934,0.32,-0.207
70.3,-0.938,0.324,-0.207
70.4,-0.934,0.324,-0.207
70.5,-0.938,0.32,-0.211
70.6,-0.938,0.332,-0.211
70.7,-0.934,0.34,-0.211
70.8,-0.938,0.34,-0.211
70.9,-0.934,0.34,-0.215
71,-0.93,0.336,-0.219
71.1,-0.934,0.332,-0.215
71.2,-0.938,0.336,-0.211
71.3,-0.938,0.34,-0.215
71.4,-0.934,0.344,-0.203
71.5,-0.93,0.352,-0.203
71.6,-0.926,0.359,-0.199
71.7,-0.918,0.363,-0.195
71.8,-0.914,0.367,-0.195
71.9,-0.918,0.367,-0.199
72,-0.918,0.367,-0.203
72.1,-0.922,0.363,-0.211
72.2,-0.93,0.359,-0.211
72.3,-0.934,0.355,-0.211
72.4,-0.938,0.359,-0.207
72.5,-0.938,0.359,-0.203
72.6,-0.938,0.359,-0.199
72.7,-0.93,0.355,-0.199
72.8,-0.93,0.359,-0.199
72.9,-0.922,0.355,-0.203
73,-0.922,0.355,-0.203
73.1,-0.922,0.352,-0.207
73.2,-0.922,0.344,-0.207
73.3,-0.922,0.336,-0.207
73.4,-0.926,0.324,-0.215
73.5,-0.938,0.32,-0.215
73.6,-0.941,0.316,-0.219
73.7,-0.941,0.316,-0.215
73.8,-0.945,0.313,-0.219
73.9,-0.941,0.316,-0.211
74,-0.941,0.324,-0.215
74.1,-0.941,0.332,-0.215
74.2,-0.934,0.336,-0.211
